order_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
6074743537,1,2.37,On Time,Traffic
3560026527,24,4.71,Significantly Delayed,Traffic
7005103077,0,4.26,On Time,
8175826750,3,3.14,On Time,Traffic
8572946020,0,1.45,On Time,
2936701883,3,2.77,On Time,Traffic
9948324640,4,2.7,On Time,Traffic
2865872281,11,2.55,Slightly Delayed,Traffic
5785351358,-3,2.65,On Time,
5204776107,-2,2.93,On Time,
8689865723,-4,2.88,On Time,
7822329516,6,3.31,Slightly Delayed,Traffic
5995393950,-2,4.57,On Time,
5458784818,-2,4.17,On Time,
5611686165,-2,2.93,On Time,
6390653932,-5,3.01,On Time,
1215008706,-4,2.83,On Time,
7357727116,-5,2.36,On Time,
7562975685,11,2.5,Slightly Delayed,Traffic
3118070064,-4,2.61,On Time,
8255753870,1,3.79,On Time,Traffic
5924715529,3,3.37,On Time,Traffic
9593816617,-5,3.28,On Time,
6143213997,2,1.53,On Time,Traffic
4516009647,2,2.54,On Time,Traffic
291900074,-5,3.99,On Time,
3178700341,-5,1.41,On Time,
4231742059,14,4.62,Slightly Delayed,Traffic
7437613292,9,2.2,Slightly Delayed,Traffic
5609346062,-1,3.37,On Time,
909033820,15,3.04,Slightly Delayed,Traffic
470624828,1,0.57,On Time,Traffic
9608676386,-3,1.12,On Time,
6846160702,-4,1.81,On Time,
4248168019,-4,3.42,On Time,
9057909300,-1,3.47,On Time,
2171816966,-4,1.08,On Time,
1387025817,4,3.3,On Time,Traffic
6801124715,-2,0.68,On Time,
6117979297,0,3.3,On Time,
4902314626,-3,2.83,On Time,
361595059,-4,3.98,On Time,
5309683159,17,2.43,Significantly Delayed,Traffic
2300265337,3,3.53,On Time,Traffic
199903168,-3,1.37,On Time,
4923840119,-3,1.33,On Time,
2209550085,-1,2.99,On Time,
120178110,10,1.82,Slightly Delayed,Traffic
6647259959,23,1.13,Significantly Delayed,Traffic
3859980017,2,4.71,On Time,Traffic
9196827234,12,1.43,Slightly Delayed,Traffic
3499440849,-4,1.24,On Time,
7114775833,-5,1.29,On Time,
7812364366,-3,4.03,On Time,
7525899857,-5,1.75,On Time,
3917847107,1,1.84,On Time,Traffic
1229828587,4,0.91,On Time,Traffic
4249345096,0,0.53,On Time,
4002407580,5,4.85,On Time,Traffic
5982122427,3,0.52,On Time,Traffic
3280431261,-5,3.51,On Time,
5066338759,-5,1.11,On Time,
9087426355,-1,1.59,On Time,
5512907,15,0.59,Slightly Delayed,Traffic
4174741467,12,3.05,Slightly Delayed,Traffic
6270463968,-4,0.97,On Time,
1239385001,2,3.3,On Time,Traffic
5250202756,20,1.21,Significantly Delayed,Traffic
4099185509,-1,1.1,On Time,
7875903450,0,1.86,On Time,
7561642939,-4,0.71,On Time,
5438908316,0,3.27,On Time,
357437373,5,2.34,On Time,Traffic
8972877222,1,2.43,On Time,Traffic
1163798451,27,0.79,Significantly Delayed,Traffic
3588229485,21,3.52,Significantly Delayed,Traffic
1205823348,9,2.62,Slightly Delayed,Traffic
2867008541,12,0.86,Slightly Delayed,Traffic
5794917332,-5,4.96,On Time,
4726520098,-3,4.96,On Time,
6251716165,11,4.49,Slightly Delayed,Traffic
5991829458,-3,1.56,On Time,
1142626566,-3,3.79,On Time,
2595161999,-3,0.91,On Time,
8865698939,2,0.67,On Time,Traffic
1776582175,5,0.7,On Time,Traffic
7323157341,5,2.98,On Time,Traffic
8997413283,4,1.29,On Time,Traffic
2548452255,21,1.7,Significantly Delayed,Traffic
7906839225,-1,2.58,On Time,
4113927200,-3,1.91,On Time,
4233626614,5,1.05,On Time,Traffic
2886463378,23,2.15,Significantly Delayed,Traffic
1823348306,-1,2.12,On Time,
8706556166,11,2.42,Slightly Delayed,Traffic
5139433840,3,0.67,On Time,Traffic
769731596,4,1.87,On Time,Traffic
1346090496,5,2.76,On Time,Traffic
9339629293,11,3.68,Slightly Delayed,Traffic
3043993017,9,4.14,Slightly Delayed,Traffic
274863669,-2,3,On Time,
3736611791,-4,4.97,On Time,
9628875555,-2,4.05,On Time,
6367306297,-4,3.58,On Time,
4393113152,15,3.86,Slightly Delayed,Traffic
1239928207,-1,3.82,On Time,
5473002872,-2,2.29,On Time,
6536847919,0,3.79,On Time,
5480709564,-3,3.07,On Time,
1393100618,-3,4.83,On Time,
6999330116,23,3.9,Significantly Delayed,Traffic
7816842690,3,3.39,On Time,Traffic
3186586558,-1,4.78,On Time,
7927955136,0,4.64,On Time,
3518172697,-4,3.73,On Time,
4557188271,4,0.79,On Time,Traffic
2893244627,11,4.59,Slightly Delayed,Traffic
1996683408,13,3.25,Slightly Delayed,Traffic
1673794089,-5,3.1,On Time,
9931161723,-3,1.7,On Time,
856799416,2,2.31,On Time,Traffic
6668508959,-4,3.98,On Time,
4914874727,3,3.99,On Time,Traffic
7869104895,-1,4.36,On Time,
5094989752,4,3.05,On Time,Traffic
4305377896,25,3.68,Significantly Delayed,Traffic
7017136473,-4,3.48,On Time,
3303209513,-5,1.82,On Time,
8607953669,-3,0.92,On Time,
1940918101,-5,2.6,On Time,
6494615659,13,2.58,Slightly Delayed,Traffic
4280890409,4,4.99,On Time,Traffic
7598489331,7,1.57,Slightly Delayed,Traffic
8755280486,7,2.04,Slightly Delayed,Traffic
8281093933,-5,4.31,On Time,
7415765726,15,4.38,Slightly Delayed,Traffic
6266072804,4,1.93,On Time,Traffic
1542448934,-1,2.36,On Time,
2896979776,-4,4.68,On Time,
169867835,-2,2.09,On Time,
9493456526,-3,3.86,On Time,
9423261830,3,0.75,On Time,Traffic
5793453795,5,3.36,On Time,Traffic
2141680269,3,4.35,On Time,Traffic
6457122136,25,1.9,Significantly Delayed,Traffic
8447536518,5,3.83,On Time,Traffic
3191672889,1,2.17,On Time,Traffic
2521995712,-2,4.53,On Time,
8194578267,4,4.82,On Time,Traffic
2811341619,3,1.75,On Time,Traffic
5562576298,7,3.4,Slightly Delayed,Traffic
7446009755,11,4.92,Slightly Delayed,Traffic
7343262659,3,3.25,On Time,Traffic
7147677361,0,4.23,On Time,
8732072897,5,0.58,On Time,Traffic
6418604551,-5,2.03,On Time,
4989511905,-1,5,On Time,
2520527893,17,1.14,Significantly Delayed,Traffic
4753989820,0,3.16,On Time,
8285547588,5,2.86,On Time,Traffic
5824924668,1,1.97,On Time,Traffic
7703854141,-4,3.6,On Time,
7380361209,-4,0.61,On Time,
5053033745,0,1.31,On Time,
4859489972,-2,3.04,On Time,
9690396315,-4,3.24,On Time,
448732557,-2,3.93,On Time,
4927306668,-2,1.12,On Time,
1669690997,5,1.86,On Time,Traffic
8340761903,-2,3.31,On Time,
5936301790,3,2.44,On Time,Traffic
5710579377,-2,1.76,On Time,
2494813730,1,2.7,On Time,Traffic
